微博id,微博正文,发布时间,点赞数,转发数,评论数
N2Qg6wdSO,微信这个PC端「锁定」功能啥时候更新滴[欢乐熊出没]？好用的呀！点开电脑版左下角菜单（三道杠的图标）就能一键上锁，暂时离开或者下去吃个饭就不用烦烦的频繁登录退出啦#微信新功能#   [组图共3张] 原图 ,2023-05-29 16:44,320,4,121
N2Q8veS1C,苹果WWDC临近，最近先别急着买可能会有更多硬件新品据Mark Gurman爆料此次WWDC苹果可能会发布新款M2芯片Mac Studio、13英寸MacBook Pro、15英寸MacBook Air新品。另外，也有传言称Mac Pro机型也有一定几率上新👀。而同一天，苹果也将会更新支持以上设备以旧换新的官网页面。别的不说…15英寸的MBA真的还Air吗？有正打算换机的朋友没，比较期待哪一款设备？                  原图                             ,2023-05-29 16:26,309,2,141
N2OalcSsu,大冒险！把一台 iPhone 混入京东，他们会发现吗？我干了一件非常大胆的事💡带了一台全新的、但不属于京东的 iPhone 去了他们的两大物流园！到底这台 iPhone 跟京东 Apple 自营旗舰店的 iPhone 会有什么区别对待？一台 iPhone 在上架京东 Apple 自营旗舰店前又会经历些什么？事情的结果远远是我没想到的…#苹果京东更便宜#和#京东苹果大额券即领即用# 迪仔Dizzz的微博视频                                 ,2023-05-29 11:25,5018,6267,6035
N2oKSuDdl,[欢乐熊出没]给PICO配的近视镜片到了！（摘眼镜）安装到一体机上（磁吸设计）戴在头上（晃晃）（蹦蹦）试玩了乒乓球🏓️（像猴子一样接球灵敏）试玩音游 一开始有点晕（推测是新镜片适应的缘故） 一首歌后渐入佳境（依旧像鱼一样灵活）（得高分）（wink）拳击打了15分钟（摘头盔）（露出笑容）镜片很牢固，不掉也不晕！好家伙以后一觉醒来睁眼就可以玩VR啦！题外话：可以配1800 度以内近视度数/600 度以内散光度数[开学季]（镜片戴上之后  PICO 4 Pro的自动调瞳距功能会有冲突 需要先摘下镜片）谢谢大家观看我的2D视频（挥手） 👋             [组图共3张]      原图                             ,2023-05-26 18:43,244,2,121
N2nOK1GLs,一些离谱的幕后 （耗资5元）  [组图共3张] 原图 ,2023-05-26 16:20,1079,27,136
N2nhlbZIi,这趟去敦煌也拍了太多了！沙漠比我想象中好玩，而且累了就是沙发🛋️Reno 10 Pro+的3倍长焦拍得老谢是真不错，老谢让我变着花样点评一下每一张，怎么办我该如何应对！谁能给大夸特夸一段  [组图共9张] 原图 ,2023-05-26 14:58,899,5,210
N2lkklBkg,上手了新vivo S17系列[举手]「山海青」配色简直把东方美学一整个诠释！我是第一次听说「粒子水墨」，跟我们常见的多色渐变不一样，它有一种看得见却摸不着的起伏感，就很奇妙！会觉得这个手机有种流动的视觉。据说是用了一种非平面的立体颜料，通过天然的磁力控制极其微小的磁性材料进行上色和图案创作。所以可以是流淌的，却又不是变形的。但可以想象，一定很难控制！而且在不同角度和光线下，这些磁粒又能呈现像流沙、海面的呼吸感，谁懂啊！神秘的东方力量是吧！？S17系列的手感依旧，轻盈、完全不会有赘手的感觉。正面是一块中置挖孔的曲面屏，后置镜头模组采用水镜云窗设计，双摄外加一颗大大的环形灵动柔光环。整台手机拿在手里，给人一种松弛的感觉。 5月31日发布会，可以猜猜起售价会定多少[欢乐熊出没] #vivo S17系列#             [组图共9张]      原图                             ,2023-05-26 10:00,1496,2008,1668
N2gcp1Mdk,笑死！工作室伙伴发给我的 累了竟然可以捏电子泡泡 网页链接  原图 ,2023-05-25 20:56,6806,5676,668
N2fUfdjFN,累没电了，又不知道吃啥[融化]  ,2023-05-25 20:12,96,0,58
N24DjhChU,#开电动车能出远门吗#  蔚来最畅销的车型ES6今晚即将发布全新款～我一开始注意到这车就是觉得它的换电很有意思，有点像以前手机换电池主打一个快速、方便蔚来换电：❓什么是换电？没电的时候去换电站换一块满电的电池❓怎么换电？把车开到换电站，停到固定位置，点下屏幕按钮即可开始自动换电，自动泊车❓换电需要多长时间？3-5分钟即可换一块满电的电池❓换电怎么收费？蔚来车主每月4/6次免费换电盲猜一下这车价格吧，猜对的第一个朋友我送一份10000mAh充电宝🔋             [组图共3张]      原图                             ,2023-05-24 15:30,226,4,195
N24xbxYiI,长焦一按写真级！OPPO Reno10 Pro+ 拍照体验我们这次去敦煌，带着新机 OPPO Reno10 Pro+ 连拍带玩了12个小时！骑了摩托、坐了骆驼、还在21点拍到了沙漠日落[欢乐熊出没]，来给评评哪张拍的最好看吧：）#Reno发布会#  #好人像选Reno# 迪仔Dizzz的微博视频  ,2023-05-24 15:15,2537,5038,4271
N21GCuy88,笑死！苹果找甄子丹拍了一个1分钟的隐私保护短片～看完满脑子都是“别在我身边转”很有意思的拟人设定！尤其看甄子丹给流氓软件一拳真的很带劲hh对于隐私保护，iPhone用户记得在下App的时候点「不跟踪」，也可以顺便检查一下自己的这两个隐私选项是不是默认关闭的：“设置-隐私-跟踪-关闭允许App请求跟踪”“设置-Safari浏览器-防止跨网站跟踪已打开” 迪仔Dizzz的微博视频                                 ,2023-05-24 08:00,457,98,84
N1YW8sUzC,新出的 iPad 版 Final Cut Pro，有什么好玩的？！iPad 版 Final 有什么亮点，适合剪什么样的视频？跟剪映比有什么优势或不足？这支视频我们只说亮点，4分钟速速搞清一个月一杯奶茶钱的 iPad 版 Final Cut Pro 到底值不值 #iPad#  #Final Cut Pro# 迪仔Dizzz的微博视频  抽奖详情                                 ,2023-05-24 01:00,1879,1832,1285
N1YIkois5,好一个深夜邮件📧终于可以去Apple Park看看啦！！！  原图 ,2023-05-24 00:26,527,4,97
N1WGjfQ0S,等一个自然而然的晴天！！！！  [组图共2张] 原图 ,2023-05-23 19:15,406,5,146
N1uvbxQ2T,试驾了极氪X！能感觉到选这款车的朋友，骨子里多少都有点想炸裂出街的意思。属于是下午开这车跑一圈，睡前新鲜感还在呢[欢乐熊出没]*车头和侧面辨识度很高，拼色、4.45m车长，属于紧凑型SUV*外观有多处记忆点，智能B柱（可以人脸识别）、隐藏式的充电口（能一键升降）但我还是比较务实，一听人脸识别要加8000块，我觉得蓝牙钥匙对我来说足够了*车机屏幕可以手势操作很帅，还是第一次在车内感受「共享屏幕」的概念*非常少见的在这样的车型上感受到零重力座椅试躺之后比想象中舒适，但是可以想象身高稍高的人应该会比较局促，但还是蛮厉害的*低速&高速都开了一下，唯一不太喜欢或者说需要适应的是油门脚感有点重，需要多适应一下深浅力度。整体驾驶感受偏舒适，过颠簸路段不会觉得很硬，避震给人一种刚好的感觉。加速很快，行驶没开音响情况下也比较安静，nicePs.这个车车的HUD显示好有意思喔！转向/调头的蓝色标识，感觉不会让人错过任何一个路口 抽奖详情             [组图共9张]      原图                             ,2023-05-20 19:31,641,723,685
N1sxTy6zD,敦煌我真的会再来的！！！这里的人超热情！叮嘱我们天气热，叮嘱车里不要放设备，而且不夸张地讲我们一路被塞了好多次果干甚至还有一牙西瓜🍉而且人家也不要卖给你，就给你尝尝  [组图共12张] 原图 ,2023-05-20 14:32,1641,19,294
N12JWAzNT,敦煌！别太过分美丽！！！！而且这都快九点了才刚刚要日落的样子  [组图共3张] 原图 ,2023-05-17 20:50,736,7,147
N0ZjDixn3,昨天晚上订票，今天下午3:00飞机去敦煌早上匆忙来工作室带了相机、无人机、一台待体验的新手机…以及一些兵荒马乱 攻略来不及做，只浅浅规划了3天2夜必去的地方，缓存了10集《敦煌》纪录片打算飞机上恶补，截图了一大堆小🍠tips希望别踩雷让我们拭目以待这次外拍是死是活……  原图 ,2023-05-17 12:07,322,15,142
N0YMk85kl,好消息：pico可以配近视镜片啦，玩vr不用戴镜框，据说裸眼超爽的坏消息：来眼镜店测度数左眼750，右眼925想做近视手术了  原图 ,2023-05-17 10:45,193,6,143
N0AnYwjyk,谁懂啊[欢乐熊出没]夏天就爱吃点乱七八糟的！而且老谢做的这个干拌螺蛳粉简直绝了！！！清爽、不糊嘴、美味极了还不烫①粉冷水下锅，12分钟捞出来，再过一下冷水②螺蛳汤1/2倒进锅里，加一口水，加热一下③ 各种配料包撒在粉上，然后放适当辣油包、醋包（建议只放一半）最后大力拌匀！！！！开始炫！！！！之前我吃螺蛳粉一般都只能吃一半，嘴辣得受不了而且粉到后面就软了！这个不会，可以有很多时间吃别的，粉啥时候吃都永远年轻永远有嚼劲！！！             [组图共3张]      原图                             ,2023-05-14 20:39,281,7,65
N0qHqcX11,在饿了么上买 iPhone ，有什么特别？！这可能是我点过最特殊的一次外卖了！同时我也贼好奇，饿了么买 iPhone 是什么样的体验？骑手会怎么买、会有什么特别的操作吗？毕竟一台手机，够吃1个月的饭了[苦涩]！如果中途有什么闪失想想都要掉眼泪了.......于是此次我和工作室的伙伴全部出动，全程记录了这次饿了么上的配送过程[欢乐熊出没] #上饿了么买 iPhone #  #大牌放心点# 迪仔Dizzz的微博视频                                 ,2023-05-13 20:00,3288,5973,6180
N0hKD5HmN,今天听到一个最强小米维权的故事朋友之前买了小米 11 Pro 因为Wi-Fi烧了，用不了了。她想去修，结果当时买的小米之家店没了。她联系售后，对方给了她一台新机，她在用到第5天的时候，在外面不知道怎么了屏幕黑了怎么也打不开了。她跟售后说，售后说可以再帮她换一台，她好气，跟对方说要退钱，说换13都不要了。客服说她买的店没了，处理不了退款。然后这个女孩后面的操作简直封神了，她花了一百块钱在微博向小米的王化提问，“买的手机有问题店没了怎么退款？”王化回答了她的问题，找工作人员联系了她，把全款退给她了！然后她问工作人员，我提问的100块钱能退吗，也退给她了………                  原图                             ,2023-05-12 21:13,2482,158,504
N05NUo57V,#手机行业还能怎么卷#逮到这个话题不吐不快啦！先说一句，就咱别总琢磨那个摄像头了呢！手机作为我们生活、工作，包括驾车的超级入口，臣建议在这些方向卷一卷：「隔空充电」明明前两年小米都做出来了，不用插线、不用磁吸，进入指定空间就可以自动定位&充电。后来怎么就没声了呢！比起折叠屏倒底能折40万次、还是50万次，厂商之间能不能搞一个4、5年不插线充电挑战？！不插线这个世界就不用有那么充电线&充电头，不就真环保了嘛♻「史莱姆手机」也不是真指望能根据意志变成任意形态的手机。但一开始的柔性屏技术突破，三星刚出折叠屏、OPPO和摩托罗拉新出卷轴屏那会儿，正经兴奋过一阵啊！咋这两年的手机又以换壳和换摄像头为准了呢？到头来，我今年目前最惊喜的手机vivo X Flip 算一个，外屏不只是大，关键是折叠的形态+成熟的交互才是王道，这才找到一点以前玩手机能玩一宿的感觉[收到]「未来化操作」我记着华为mate40上推出过隔空手势，现在很多手机AOD也能检测到视线停留。开个脑洞：如果能通过眼球移动来控制手机屏幕，或是借助全息投影技术，能在手机上实现真正的三维效果，或者将键盘投射在空中，用户无键盘就可以输入。这不比下一台手机是折叠屏，还是下一台电脑是iPad有意思嘛[开学季]不过话说回来，这两年其实能明显感受到“VO荣米”的实力与野心，就真心希望各家可以在原本的长处做得更绝一些。OPPO Find X6 Pro这次的长焦人像超级顶，不夸张地说身边的朋友都借着出去拍照。vivo系统的辨识度和交互赛高，每次新机也都超有诚意，我爸现在最喜欢的就是vivo 。华为没有5G却也把鸿蒙系统和车机做得遥遥领先。小米不仅在影像上一路突飞猛进，谁家现在还找不到一台米家的设备呢所以就真的希望能多一些有意思的设备哇 抽奖详情                  原图                             ,2023-05-11 14:48,735,281,566
MFSyuiPZD,无限逼近真机的 iPhone 15 Pro Max 爆料来了✨油管频道Unbox Therapy拿到了 iPhone 15 Pro Max 最新机模，跟暗紫色的 iPhone 14 Pro Max 从外观到手感都细细比对了一番，以下是重点变化：图1：大变化❗️充电采用USB-C接口，非MFi认证线充电可能限速图2&3：正面屏幕尺寸不变（6.7英寸），边框缩窄，屏占比更高✅图4：背板磨砂质感增强，边框采用金属拉丝工艺，防指纹效果提升图5：静音开关从拨动式改为按压式，并且该按键功能🉑️自定义图6：后摄模组凸起减少， 但机身整体略厚一些另传，据说这次 iPhone 15 Pro Max 可能会更名为 iPhone 15 Ultra📱～#iPhone15#             [组图共6张]      原图                             ,2023-05-10 11:33,1059,47,444
MFRSWgc4t,不都说这个朱古力针的壁纸好看嘛！我搞来啦[欢乐熊出没]下周随着iOS16.5到来本身也会更新，可以先提前用上～  [组图共4张] 原图 ,2023-05-10 09:50,366,14,87
MFN13sb0e,不是吧！！！！！Final Cut Pro 支持iPad了！！ 苹果将于5 月 23 日上架Final Cut Pro 和 Logic Pro iPad版，并以订阅制提供服务。每月38元或380 元/年，提供一个月的免费试用[欢乐熊出没]Final CutPro 需兼容 M1 芯片或更高版本的 iPadLogic Pro 需要 A12 仿生芯片或更新版本的 iPad 两款软件均需要升级至 iPadOS 16.4                  原图                             ,2023-05-09 21:27,335,40,63
MFMYFrUhC,芜湖！2023苹果彩虹骄傲表带来了🌈很可爱～尤其配合氟橡胶材质感觉会很Q弹5 月 23 日晚 9 点接受预订，5 月 25 日 Apple Store 零售店正式发售，售价379元。请用四字形容一下你的感受，会买嘛！  原图 ,2023-05-09 21:21,484,37,135
MFJldbOej,万岁✨捡来的两只小猫终于没有跳蚤了！！！呜呜！别太散发可爱了舍不得送人了  [组图共6张] 原图 ,2023-05-09 12:05,775,7,125
MFJhsFMSN,笑死！塞尔达新作前夕，任天堂亲自下场「教你救救Switch」📢1⃣️请每六个月给Switch充一次电⚡️因为Switch用的是锂电池，一旦被完全耗光想玩的时候会很难启动2⃣️过充同样很容易缩短电池寿命，所以也不要在不玩的时候一直插着电源不拔如果续航时间已经因不良使用受到影响，可以试试如下力挽狂澜的小操作🔸首先将自动休眠设置为“从不”，然后进行以下操作。🔸Switch置于掌机模式（也就是握在手里）并启动。此时不要连接任何电源。🔸启动任何游戏或者软件，在可以放置着不动的画面，不进行任何操作。🔸让屏幕始终亮着，将Switch放在桌子上等就好了。🔸等屏幕完全黑掉进入睡眠状态，也就是电量耗尽后，再把Switch连接电源并充电至少4小时#塞尔达#             [组图共3张]      原图                             ,2023-05-09 11:56,4547,3978,360
MFDUfzxLY,嘟嘟🥁好久没交换壁纸啦！正好刚才视频有人说也喜欢巴斯光年，评论里一起交换一下子叭  原图 ,2023-05-08 22:15,1198,27,1364
MFD1fnCGJ,绝了✨这就是三合一充电天花板吧？！｜安克三合一磁力魔方随手一放就能充电！多设备一根线就能解决！这是所有三合一充电让人感到幸福的地方但是能把充电做到又快又小又无感，同时符合苹果官方认证还很好玩的！安克三合一磁力魔方就是目前我用过最喜欢的，小小一个真的拿捏了～ #安克# 迪仔Dizzz的微博视频                                 ,2023-05-08 20:00,1739,2363,2133
MFCSHdBRI,自从吃过冰栗子就没再吃过热栗子了🌰感觉冰栗子讲究一个伪冰淇淋口感，很绵！又有栗子本身的香甜！还很好剥！反观热栗子剥的时候还容易把手弄的雀黑，彻底在我心里delete了  [组图共2张] 原图 ,2023-05-08 19:38,350,14,101
MFBvkCOsK,刚在小🍠刷到的！随手试了一下了不起啊！  [组图共3张] 原图 ,2023-05-08 16:08,3857,298,280
MFlH6cyVx,我靠太开心了！！！去看了《银河护卫队3》，在入场的时候遇到一个男生！他说他看过我的数码视频，然后刚才散场又碰到了！他说他真的因为看了iPad的选购视频选了iPad Pro 11英寸，我笑说可以用一辈子了。他说，“真的打算十年不会换了！”好带劲！好多次了，当听到帮别人选到了特别不后悔的设备！每次都还是会为彼此超开心！打算做一个手机选购视频了，想尽办法让它成为能被记住的，能对很多人有用的[欢乐熊出没]                  原图                             ,2023-05-06 23:53,1892,15,303
MFaKZyJFn,做了新的mbti测试我从istp变enfj了？？？每一个字母都变了这合理吗？  ,2023-05-05 20:03,593,42,295
MEJdBEvsK,第一次线下看猴 带劲！！！之前网上看的cut都是搞笑的、互动的没想到@付航脱口秀 讲刻板印象好猛啊冰棍掉地上怎么吃？只要别人没看见就能吃！嗦了嗦了把沙子吐了也能吃！或者只要你不在意，怎么都能吃哈哈哈哈哈哈哈听脱口秀演员劝大家不要活得太在意别人的看法后坐力好大，而且票上印的话太酷了             [组图共3张]      原图                             ,2023-05-02 21:56,600,9,79
MEzVZgtiN,跟爸爸去看了《宇宙探索编辑部》，散场之后爸爸说他觉得自己好像老了，看不懂现在的电影了。我其实也没怎么看懂，就像做了场很愉快的梦。唯一笃定的是，如果能有机会花520看外星人，我也一定忍不住会出手吧  ,2023-05-01 22:18,313,3,41
MEcL1AnEe,出来玩了嘛[收到]此刻！在哪呢？  ,2023-04-29 11:18,176,1,251
ME5QIy17f,【iPhone出去玩真香版】送给大家！ 私藏的9个能让照片出挑的小把戏，只需对照设置或者瞟一眼，拍出来的照片属于是人见人夸从本条微博中送出666元，送给不出去玩的朋友痛快在家吃吃喝喝！三天后平台开：）五一快乐✨#五一出行实用贴士# #五一预计240000000人次出游#  抽奖详情  ,2023-04-28 17:43,1949,2020,1228
ME5ApqWNx,雨滴打在车顶的声音，让坐在车里的我好像一颗爆米花哇🍿️  ,2023-04-28 17:02,332,4,55
MDXjM32sR,戴森耳机真实体验：别吹了，吵到我眼睛了！！！Dyson Zone是我今年入过最赛博的耳机[收到]同时它也是目前唯一能做到听歌、降噪、空气净化三合一的设备。但在体验了2周之后我觉得如果这是一款来自未来的设备，我宁可放弃... #耳机能有多魔幻# #戴森耳机# 迪仔Dizzz的微博视频  ,2023-04-27 20:00,2192,3717,2771
MDXbUqVJX,哭了！倒车把车尾撞凹了关键是L8 Max的全景影像完全没显示 迪仔Dizzz的微博视频  ,2023-04-27 19:40,299,38,165
MDP5y8SYW,带孩子上班太累了原本今天是差不多能发戴森耳机的片子因为中途又要滴眼药水又要喂奶老谢更惨 还要拿纸巾给他们擦屁股才能尿尿 然后下午的时候 工作室伙伴带它们去医院又查出身上的点点不是灰 是跳蚤屎！！！视频进度一个大delay明天来看吧！非常好笑的一个片子这个耳机非常精彩！！！             [组图共4张]      原图                             ,2023-04-26 23:02,365,3,76
MDMoCdsj8,🌈国外的开发者发现了Apple Watch今年Pride版的渲染图！（好像甜甜圈上的糖霜哇miamiamia）  [组图共2张] 原图 ,2023-04-26 16:11,219,9,44
MDJRydHO2,超离谱！！！昨天睡前我俩突然听见楼下传来猫叫声，是那种很奶的叫声，而且叫的超频繁！我们赶紧下楼，以为也许是院里的猫下小猫了，无人照顾🐱（？）结果跑到楼下，顺着声音看到了一群老年人他们跟我们说小猫应该是被遗弃了，因为特别小而且就只有两只，通常如果是外面的猫猫应该不止这个数。我俩黑灯瞎火的看了他们一眼，太小了！感觉都没有一个月大！院里的阿姨人特别好，还带了羊奶粉，正愁不知道咋办。因为她说这么大的小猫，如果没有人3-4个小时喂一次羊奶粉，根本不好活所以我俩就给它们带回来了昨天擦了一晚上眼睛，都化脓了，今天眼睛算是勉强都能睁开了。就打算先养一养度过危险期，再做个检查，然后看看找人领养它们。家里的猫也懵了，一切都太突然了。我们也从来没养过这么小的猫，所有都是在网上先看现学。不过今早看起来他俩倒是状态极佳！名字我们也暂时想了一下，它俩头上都各有一些黑色的毛毛，就一个先叫趣多多，另一个叫一点点吧             [组图共4张]      原图                             ,2023-04-26 09:44,2313,21,211
MDv5Fu1JJ,Vlog 68｜风筝我啊，想单飞了！潍坊风筝节🪁在去潍坊风筝节之前我以为最离谱的是那些漫天飞舞的巨物，毕竟听说没有潍坊放不起来的东西直到我们发现全潍坊最反骨的风筝原来就在我们手里...#带着微博去旅行##城市巡游记##风筝节# 迪仔Dizzz的微博视频  抽奖详情  ,2023-04-24 20:08,941,1826,1792
MDuCarD7r,盘了一下苹果最近新系统的爆料&预测[收到]🔹iOS 17🔹大动作不多，不过倒是有几个实用的新功能1⃣️十年来没什么变化的「控制中心」重新设计，自定义自由度更高2⃣️全新「日记」App，和其他系统级应用深度集成3⃣️灵动岛可扩展支持更多新功能4⃣️可以直接交互操作的小组件5️⃣「钱包」和「查找」App功能改进🔹watchOS 10🔹会迎来一次重大更新！据传可能在UI上的一些显著变化，目前只有根据爆料的渲染图，值得期待一下！🔹macOS 14🔹聚焦在跨平台体验上，不知道会不会有传言中的“新设备”支持使用另外，目前有传言有以下设备机型可能不支持更新，各位目前都在用什么机型🤔️iOS：iPhone 8系列 & iPhone XiPadOS：iPad第五代，第一代的9.7英寸及12.9英寸iPad Pro             [组图共3张]      原图                             ,2023-04-24 18:55,443,9,135
MD2iNpXJy,今天一进三里屯Apple 我都恍惚了，大家都是绿色的♻️因为最近是世界地球日（4.22），今天来参加的活动也是 Made on iPad 世界地球日交通卡卡面设计大赛分享几个可以获得灵感的劲爆小技能与大家分享： Aki是此次《城市旅行》作品的画师，从用色和她现场的表达就能看出她特别热爱生活。她分享利用iPhone相册的默认分类来作为日常启发灵感，让我觉得超有趣✨比方按时间画、按回忆推荐、或者按地点画，像是去镰仓看海就是她按照片画的，当时是冬天，但她觉得自己的心情是夏天，就给作品减掉了一些厚重衣服，还在海边用画笔“种”上了椰子树hh欧敏的风格和能力很百变，画画更像是她想象力的延伸。她这次的获奖作品叫《晚霞》，但她说在深圳日常做轮渡基本都天黑了，算是用画画来填补了这个愿望。她日常创作会用30分钟画30个创意来逼自己一把，往往都会有意外之喜。  Tango 老师画的公交卡面现在已经领不到了QAQ但他现场分享的关于想象力的小游戏很有意思，就是跟你的朋友一起完成一幅画，可以让其中一方先画一个任意线条，往往不同的人会给出很不一样的东西，可以相互启发灵感💡 最后此次世界地球日的卡面领取方式我放这儿啦，不领白不领，领了至少能白占30天[欢乐熊出没]～1⃣️在自带「钱包」App添加交通卡②或用各个城市的交通卡App添加 2⃣️在各个城市对应的交通卡App中，首页均有「卡面主题」/「卡面商城」/「卡面换肤」功能入口             [组图共6张]      原图                             ,2023-04-21 18:51,330,10,138
MCTonj8Fv,现在的折叠屏变得好不一样啊！｜vivo X Fold2 & vivo X Flip全面体验从开箱 vivo X Flip 时候的一点点震撼，到两周体验之后的反复喜爱。我宣布[收到]这就是我觉得目前最带劲的小折叠！而作为更大屏的横向折叠屏，vivo X Fold2 这次主要在减重和多任务处理上多了一些更人性化的体验 #vivo X Flip#  #vivo X Fold2# 迪仔Dizzz的微博视频                                 ,2023-04-20 20:10,2868,6299,4199
MCRVFaYGD,晚上送大家一台我心目中最强小折叠屏，别忘了来看姐妹  ,2023-04-20 16:26,264,3,218
MCLf4Bigs,喜欢您来！ 迪仔Dizzz的微博视频  ,2023-04-19 23:25,197,24,68
MCFYjCY7m,PICO 出了新升级的PICO 4 Pro ，玩了一阵了！喜欢，从本条转评中送大家一台✨相较标准版的PICO 4， #PICO4Pro#最重要的升级是支持了「眼动追踪」和「面部追踪」，戴上就能感觉到！因为这次通过眼动追踪摄像头的增加和自研IPD算法实现了「智能无级瞳距调节」，很主动，也让佩戴更清晰。除此以外无论电池还是内存也都扩大了，升级到了6070mAh和512GB，可以下更多游戏啦！我把目前支持眼动追踪和面部追踪的演示片&游戏都试了，很明显地感受到新功能让VR体验变得更生动和灵活了，会更有人机合一的感觉。比方说在「Avatar 编辑器」捏脸的时候更上心了，因为可以实时映射真人的表情变化，多了面部动作和眼神的传递一切都不那么死板了，所以格外想小心对待另外一个世界的自己。眼动追踪的另一种体现就是在游戏里，目光所及便可以指哪打哪着真的很带劲！比方说在密室环境眼睛看向哪里哪里就会亮起光效，“眼光”这种东西被眼动追踪非常具化的呈现，第一次体验的时候我觉得很难有谁不惊呼。而像是在一些游戏里，视线的交互也会带来更多的新鲜感。比方说《梦之境 Realm of Dream》中的小精灵可以跟随眼神的变化改变飞行轨迹，还有的游戏干脆就可以用眼神射击，真·眼神可以鲨人哈哈哈哈哈哈！ PICO 4 Pro新款配色也跟之前略有不同，采用浅金曲面镜外观，看起来更未来一些些！不过佩戴的方式和舒适性不变，重量597g比标准版略沉一丢丢。不过体感来说，几乎不会有差别。这其实得益于PICO 4 系列（包括PICO 4 & PICO 4 Pro）都采用的是Pancake光学方案，机身相对更轻便，前后平衡式设计也会让佩戴比较舒适，不会很坠头。我通常一口气玩个2小时压根儿不会觉得累。以上，作为一款高端配置的VR产品，PICO 4 Pro 新硬件带来的新体验让我觉得很有趣，就希望后续有更多的游戏支持叭！如果考虑一步到位买一款VR一体机，3799元的PICO 4 Pro值得纳入考虑嗷～ #INJOY潮电新秀场#             [组图共9张]      原图                             ,2023-04-19 10:00,701,1755,2015
MCxSQgssH,今天世界地球日出了新交通卡皮肤！可以领一下✨苹果 Apple Pay 为北京、上海、广州、西安、苏州、长沙的电子交通卡，推出了6张免费的新卡面，可以一口气都领了换着用，因为每张都还挺可爱的！！图一这个「地球漫步」属于看着都更愿意出去多走走了🍃我也助个兴，从转评里抽5位友友送出50元 App Store 充值卡 #你为什么愿在iPhone上用交通卡#  Tips💡1⃣️通过自带的「钱包」App添加交通卡②或用各个城市的交通卡App添加2⃣️在各个城市对应的交通卡App中，首页均有「卡面主题」/「卡面商城」/「卡面换肤」功能入口 抽奖详情             [组图共6张]      原图                             ,2023-04-18 13:24,422,222,511
MCrajuhaS,太好了！海底捞的这个豆苗点一份，服务员会帮你把能吃的剪下来！然后剩下这个可以打包带走，说是回家浇纯净水就可以再长出豆苗豆苗爱好者狂喜！从此以后豆豆苗苗无穷尽也  [组图共3张] 原图 ,2023-04-17 20:18,998,67,149
MCq3BC5pt,看了一下这次新nova 11系列，区别于华为一直给人商务或成熟的感觉，四字弟弟代言的这支新机明显更年轻✨外观轻薄，影像更倾向人像拍摄，这次的「11号色」远看绿的很青春，近看有暗纹，有点东西👀。比较值得注意的是，Ultra版本得到了华为旗舰机的两个功能下放，主摄搭载了十档物理可变光圈，还支持双向北斗卫星消息 这也是华为目前超有用的两个独家功能！然后这次的畅享 60X简直“乱杀”，虽然畅享系列一贯以大屏幕、大电池作为主力卖点，但7000mAh电池也太夸张了吧同时还支持22.5W的有线反向快充，属于是能打电话的充电宝了！各位此时手里刷微博用的是什么手机呢？ #华为发布会##华为nova11新配色#             [组图共4张]      原图                             ,2023-04-17 17:29,89,0,88
MCpjfrwjm,因为时间关系没办法去华为 nova 11系列的现场😭刚刚工作室伙伴发回来照片，原来四字弟弟真的来现场了！！西装配绿衬衣感觉跟新机好配，怪不得说今天的发布会有惊喜！！！！#华为发布会##华为nova11系列今日发布#  [组图共4张] 原图 ,2023-04-17 15:35,215,4,88
MCfVEvzNt,我在潍坊风筝节大声尖叫🪁！！！！不止因为这些柔软的巨物太太太可爱了，还有为自己图9落的一滴泪[融化]  [组图共2张] 原图 ,2023-04-16 15:42,896,41,154
MBVeafCCr,华为 P60 Pro 影像全体验：不用变厚，也可以变强！一直以来手机影像能力的增强，多多少少都要以手感和重量为代价。但这回的P60 Pro反而以轻薄著称，这让我很好奇，它的实际表现如何？主打的暗光长焦在这种非常昏暗、杂乱的“小时候”现场，到底能不能记录下想要的画面，一起看看P60 Pro的表现：） #华为P60# #换手机你最关注什么# 迪仔Dizzz的微博视频                                 ,2023-04-14 11:00,1069,2060,1898
MBMqRrJHM,新玩具！佩戴有点重，但是配色好帅！！！原来耳机的空气净化有三档，第一档在不放音乐的时候噪音也蛮明显的…如果放音乐+降噪，基本可以抵消。二、三档空气净化，音乐如果开的不够大，脑瓜子几乎嗡嗡的。而且因为有风会从面罩空隙吹出来，可以真实的感受到了什么叫“你吵到我眼睛了”。戴隐形眼镜的话，开最高档基本撑不过10分钟，会觉得很干，就算不戴隐形第二档超过半小时以上佩戴也比较极限。比较好的体验是虽然重，但是不怎么夹头，耳垫也比较舒适。面罩是磁吸安装的，非常方便，一点也不狼狈，设计好评[春游家族]！！！然后右侧有调节音量和切歌、暂停的物理按钮，盲操方便。摘下面罩，音乐和空气净化都会暂停，很科学！不过初步听下来，音质一般以及没有谢霆锋的长相有点难驾驭，帅气是耳机帅，跟戴着帅没特别大关系我再用用，大家有啥好奇的也请留言～             [组图共3张]      原图                             ,2023-04-13 12:36,278,9,85
